"age","over_budget","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","lat","long","distance","sqft_living15","sqft_lot15","waterfront","view","basement","renovated","season"
49,"yes",840000,4,1.75,2480,11010,1,4,9,1630,47.5378,-122.219,5.70262869396722,2770,10744,"no","no","yes","no","summer"
5,"no",677900,3,2.5,2440,4587,2,3,8,2440,47.7073,-122.114,8.09452050658304,2750,4587,"no","no","no","no","summer"
100,"no",425000,3,1,1010,5864,1,3,7,1010,47.5733,-122.381,7.74022102538025,1290,5000,"no","no","no","no","non-summer"
74,"no",180250,2,0.75,900,9600,1,3,6,900,47.4604,-122.339,12.1429977687749,1250,14280,"no","no","no","no","non-summer"
95,"no",464000,6,3,2300,3404,2,3,7,1600,47.7067,-122.343,7.97091988712555,1560,1312,"no","no","yes","yes","summer"
22,"no",320000,4,2.25,1550,7579,2,3,8,1550,47.354,-122.047,20.2680854650964,1630,6397,"no","no","no","no","non-summer"
1,"no",625504,3,2.25,1270,1566,2,3,8,1060,47.6647,-122.284,3.98224279181952,1160,1327,"no","no","yes","no","summer"
32,"no",592500,4,2.5,2240,12032,1,3,9,2240,47.6143,-122.017,9.92829447857674,2520,12368,"no","no","no","no","summer"
10,"no",465000,3,2.5,2714,17936,2,3,9,2714,47.3185,-122.275,20.9376286770963,2590,18386,"no","no","no","no","non-summer"
37,"no",477000,4,2.75,1720,6270,2,3,8,1720,47.5458,-122.268,5.42405454356297,2130,8700,"no","no","no","no","summer"
92,"no",280000,2,1,850,16400,1,3,6,850,47.4889,-122.299,9.61270563488476,1100,14459,"no","no","no","no","non-summer"
58,"yes",1505000,5,3,3300,33474,1,3,9,1870,47.5673,-122.21,3.75862193617942,3836,20953,"no","yes","yes","yes","non-summer"
15,"no",445838,3,2.5,2250,5692,2,3,8,2250,47.5133,-122.379,10.1293395248069,1320,5390,"no","no","no","no","summer"
68,"yes",1072000,2,2.25,3900,14864,1,3,8,1950,47.5884,-122.291,3.58369038868931,2580,5184,"no","yes","yes","no","summer"
68,"no",467000,2,1.5,1320,10800,1,4,8,1320,47.7145,-122.367,9.12519839058744,2120,12040,"no","no","no","no","non-summer"
16,"no",686000,4,2.5,2760,6440,2,3,10,2760,47.5836,-122.026,9.83123294556756,3070,8127,"no","no","no","no","summer"
54,"no",279950,3,2,1750,9750,1,3,7,1350,47.398,-122.299,15.6732864970015,1900,10125,"no","no","yes","no","summer"
28,"no",527000,4,2.25,2330,19436,2,3,8,2330,47.7663,-122.215,10.1325092131635,1910,10055,"no","no","no","no","summer"
49,"no",325000,3,2.25,2220,16020,1,4,8,1780,47.3758,-122.217,16.8836874893583,2080,9583,"no","no","yes","no","summer"
21,"no",328000,3,2.25,2020,8379,2,3,7,2020,47.3828,-122.023,19.0253433273076,2020,8031,"no","no","no","no","summer"
73,"no",390000,3,2.25,1250,7500,1,5,7,1250,47.5123,-122.373,9.9909998517796,1280,7392,"no","no","no","no","summer"
10,"no",479950,2,2,1510,6516,1,3,8,1510,47.7076,-122.013,11.7728135053361,1640,6009,"no","no","no","no","non-summer"
37,"no",264950,4,2.25,1720,9753,1,4,7,1120,47.2922,-122.371,23.5875164418282,1510,9753,"no","no","yes","no","summer"
54,"no",235000,3,1,1430,15246,1,4,7,980,47.4075,-122.214,14.70146860403,1960,13068,"no","no","yes","no","non-summer"
11,"no",516500,3,2.5,1480,4729,2,3,7,1480,47.6794,-122.034,10.003691426523,2250,4729,"no","no","no","no","non-summer"
100,"no",655000,2,1.75,1450,15798,2,3,7,1230,47.4497,-122.375,13.5723017913201,2030,13193,"yes","yes","yes","yes","non-summer"
55,"no",5e+05,4,2.75,2280,15347,1,5,7,2280,47.5218,-122.164,7.45001070026169,2280,15347,"no","no","no","no","summer"
37,"no",315000,6,2.75,2940,7350,1,3,8,1780,47.3103,-122.339,21.9958072964609,2120,8236,"no","no","yes","no","non-summer"
54,"no",213000,2,1,1000,10200,1,3,6,1000,47.5687,-121.899,15.8251061085467,1150,13702,"no","no","no","no","non-summer"
68,"no",475000,3,1.5,2480,5280,1.5,5,7,1620,47.5575,-122.303,5.4973461558905,2090,4800,"no","no","yes","no","summer"
32,"yes",1025000,5,4,3760,28040,2,3,10,3760,47.6489,-122.183,2.96242372499675,3430,35096,"no","no","no","no","summer"
39,"no",416000,3,2,2220,94300,1,5,7,1640,47.3459,-121.95,23.0133330075706,2070,80100,"no","no","yes","no","non-summer"
111,"no",410000,4,1,1970,4740,1.5,3,7,1670,47.6136,-122.303,3.42863612698413,1510,4740,"no","no","yes","yes","non-summer"
22,"yes",8e+05,3,3.5,3830,221284,2,3,10,3530,47.7641,-122.023,13.8496948007472,2920,148539,"no","no","yes","no","summer"
50,"no",472000,6,2.5,4410,14034,1,4,9,2350,47.3376,-122.324,19.9998373611085,2600,13988,"no","yes","yes","no","summer"
47,"no",225000,3,1.75,1430,8505,1,4,7,1430,47.3173,-122.319,21.3238848207312,1190,8640,"no","no","no","no","non-summer"
75,"no",210000,2,1,830,6000,1,3,6,830,47.5308,-122.376,9.18140173052082,830,4960,"no","no","no","no","non-summer"
90,"no",455000,2,1,1430,5000,1.5,2,7,1430,47.6727,-122.299,4.85540428799021,1450,3750,"no","no","no","no","non-summer"
61,"no",225000,3,1,1300,8316,1,4,6,1300,47.3221,-122.216,20.5935138508338,1260,8316,"no","no","no","no","non-summer"
97,"no",480000,2,1,1030,3060,1,4,7,790,47.6779,-122.353,6.98446792216994,1390,3060,"no","yes","yes","no","summer"
25,"no",363000,3,2.5,2740,11872,2,3,9,2740,47.3076,-122.395,22.9197560718159,2570,10377,"no","no","no","no","non-summer"
15,"yes",2400000,4,2.5,3650,8354,1,3,9,1830,47.6338,-122.072,7.41900980221881,3120,18841,"yes","yes","yes","no","summer"
61,"no",181000,2,1.5,720,5120,1,3,6,720,47.5218,-122.357,9.0047876535978,1150,2566,"no","no","no","no","non-summer"
39,"no",250000,4,2,2010,7312,1,4,7,2010,47.2785,-122.213,23.6089990413172,2010,7650,"no","no","no","no","non-summer"
97,"no",481000,3,1.75,1560,3000,1,4,6,770,47.6846,-122.345,6.96937401340171,1390,3000,"no","no","yes","no","non-summer"
37,"no",260000,3,2,1810,7209,1,4,7,1240,47.3656,-122.278,17.7198048416751,1750,7209,"no","no","yes","no","summer"
14,"no",455000,4,2.5,3360,7685,2,3,9,3360,47.4369,-122.111,13.8157046033473,3060,6567,"no","no","no","no","summer"
24,"no",415000,3,2.25,1510,36224,2,3,8,1510,47.4616,-121.711,26.5667464478369,1730,36224,"no","no","no","no","non-summer"
62,"no",349500,3,1,1400,3538,1,3,7,800,47.5405,-122.27,5.80073323223285,1620,6331,"no","no","yes","no","non-summer"
28,"no",245000,3,2.5,1730,7442,2,3,7,1730,47.3507,-122.178,18.764782450129,1630,6458,"no","no","no","no","summer"
87,"no",592500,2,2,1420,9191,1.5,5,7,1420,47.6979,-122.32,6.82006181849707,1420,6816,"no","yes","no","no","summer"
60,"no",385000,4,1.75,2360,7620,1,4,7,1180,47.5278,-122.345,8.32577382813553,1910,7620,"no","no","yes","no","non-summer"
41,"no",315000,3,1.75,1580,11455,1,4,7,1200,47.4756,-122.147,10.7017628139241,1550,10650,"no","no","yes","no","non-summer"
36,"no",255000,3,1,1230,10170,1,3,7,1230,47.4437,-121.772,24.5945709330181,1380,10098,"no","no","no","no","non-summer"
9,"no",693000,4,2.5,2460,4425,2,3,8,2460,47.7048,-122.109,8.12617614566249,2990,5659,"no","no","no","no","summer"
104,"yes",780000,3,1,1660,4400,1.5,3,8,1460,47.6362,-122.302,3.53461255988629,1660,4400,"no","no","yes","no","non-summer"
55,"no",237000,3,1.75,1270,8470,1,4,7,1270,47.4207,-122.29,14.0521707315882,1600,8470,"no","no","no","no","non-summer"
36,"no",525000,3,2.25,2100,40510,2,3,10,1320,47.6154,-122.047,8.52906440646304,2380,33450,"no","no","yes","no","non-summer"
85,"no",425000,2,1,770,5040,1,3,5,770,47.5964,-122.299,3.60418950347896,1330,2580,"no","no","no","no","non-summer"
79,"no",369900,1,0.75,760,10079,1,5,5,760,47.4683,-122.438,14.2819789411987,1230,14267,"yes","yes","no","no","non-summer"
27,"no",290000,4,2.5,1700,7280,2,4,7,1700,47.4045,-122.171,15.142220319564,1950,7475,"no","no","no","no","summer"
61,"no",285000,3,1,1120,10701,1,3,7,1120,47.5544,-122.358,7.49170468591874,1130,6350,"no","no","no","no","summer"
78,"no",415000,2,1,1070,4500,1,3,7,1070,47.6802,-122.29,5.01004414257961,1320,4465,"no","no","no","no","summer"
36,"no",272500,3,2.5,2070,9900,1,3,8,1420,47.2988,-122.371,23.1498721716186,2070,8250,"no","no","yes","no","non-summer"
33,"yes",2900000,4,3.25,5050,20100,1.5,3,11,4750,47.6312,-122.223,0.839707039365462,3890,20060,"no","yes","yes","yes","summer"
26,"yes",1365000,4,4.75,5310,57346,2,4,11,5310,47.7285,-122.042,11.5196562940153,4180,47443,"no","no","no","no","non-summer"
76,"no",436000,2,1,1040,7538,1,4,7,1040,47.7107,-122.352,8.4557989027373,1440,7530,"no","no","no","no","summer"
48,"no",210000,3,1,1700,11390,1,4,7,1700,47.3271,-122.323,20.6984899611005,1350,8164,"no","no","no","no","non-summer"
54,"no",236000,3,1,1300,5898,1,3,7,1300,47.5053,-122.255,8.01034887200698,1320,7619,"no","no","no","no","summer"
61,"no",331000,3,1.75,1080,1306,1,3,7,580,47.6601,-122.4,8.3852579029532,1440,2225,"no","no","yes","yes","non-summer"
9,"no",365000,3,2.5,2653,4510,2,3,8,2653,47.4145,-122.166,14.5095159110596,2653,4927,"no","no","no","no","non-summer"
55,"no",450000,3,2,2290,16258,1,5,8,2290,47.4672,-122.165,10.9842260348474,1660,10530,"no","no","no","no","non-summer"
1,"yes",770000,4,2.75,3820,26300,2,3,9,2850,47.7618,-122.261,9.90305962442071,1860,12136,"no","no","yes","no","non-summer"
18,"no",455000,4,2.5,2210,49375,1,3,8,2210,47.3828,-122.071,17.9912787014491,2670,49385,"no","no","no","no","summer"
107,"no",405000,3,1.75,2390,6000,1,3,6,1240,47.5362,-122.268,6.05492660904874,2020,6000,"no","no","yes","no","summer"
46,"no",304900,4,1.75,2600,11325,1,4,7,1610,47.3954,-122.206,15.5589070559389,1720,11088,"no","no","yes","no","summer"
84,"no",170000,2,1,860,5265,1,3,6,860,47.5048,-122.272,8.19697512496059,1650,8775,"no","no","no","no","non-summer"
110,"yes",2050000,5,3,3830,8480,2,5,9,2630,47.6166,-122.287,2.66509266940795,3050,7556,"no","yes","yes","yes","summer"
10,"yes",780000,4,2.5,3500,7048,2,3,9,3500,47.6811,-122.025,10.4339751062167,3920,7864,"no","no","no","no","summer"
27,"no",330000,3,3,2420,13959,1,4,8,1740,47.7486,-122.23,8.88550054343523,2570,13300,"no","no","yes","no","non-summer"
23,"no",370000,4,2.5,2720,8666,2,3,9,2720,47.3846,-122.169,16.512093173878,2410,8100,"no","no","no","no","summer"
36,"no",467000,5,2.25,2500,13500,1,3,7,1850,47.7564,-122.144,10.2381633094809,2300,9750,"no","no","yes","no","non-summer"
35,"no",405000,3,1.75,1670,6720,1,3,7,1140,47.7198,-122.193,7.10723973749503,1670,7320,"no","no","yes","no","non-summer"
30,"no",675000,5,2.25,2900,10300,1,3,8,1450,47.5461,-122.151,6.29504753005644,2310,10300,"no","no","yes","no","summer"
61,"no",5e+05,2,1,1640,14100,1,4,7,1140,47.5712,-122.143,5.27270727021031,1520,13527,"no","no","yes","no","summer"
47,"no",389999,4,2.5,1890,15770,2,4,7,1890,47.4281,-122.343,14.2689424482688,2410,15256,"no","no","no","no","summer"
40,"no",630000,4,1.75,2950,9025,1,4,8,1780,47.7128,-122.223,6.42019965760295,2120,9600,"no","yes","yes","no","non-summer"
23,"no",360000,4,2.5,2160,9528,2,3,9,2160,47.3341,-122.255,19.7884715071192,2280,9937,"no","no","no","no","non-summer"
29,"no",580000,4,3,3280,11060,2,3,8,2270,47.5399,-122.181,5.98713046696448,2320,11004,"no","no","yes","no","non-summer"
86,"no",550000,3,2,1970,4166,2,5,8,1270,47.5717,-122.375,7.53541544007657,2390,4166,"no","yes","yes","no","summer"
21,"yes",879000,4,2.5,3360,22111,2,3,10,3360,47.5951,-122.017,10.0703515743278,3150,11374,"no","no","no","no","summer"
22,"no",265000,3,2,1320,8959,1,3,7,1320,47.3536,-122.144,18.8395571147176,1740,7316,"no","no","no","no","summer"
25,"no",446500,3,2.5,2650,7286,2,3,8,2650,47.5084,-122.154,8.48603852061613,2400,7220,"no","no","no","no","non-summer"
52,"no",404000,3,1.5,2030,8880,1,3,7,1330,47.5586,-122.311,5.67849153351182,2140,5592,"no","no","yes","no","summer"
58,"no",267500,3,1.75,1590,11914,1,3,7,1090,47.4427,-122.274,12.4211629399859,1630,9052,"no","yes","yes","no","summer"
13,"yes",3075000,4,5,4550,18641,1,3,10,2600,47.6053,-122.077,7.19860671293343,4550,19508,"yes","yes","yes","no","summer"
17,"no",335000,3,2.5,2440,7632,2,3,8,2440,47.3494,-122.301,18.9884984744155,2510,7903,"no","no","no","no","summer"
67,"no",576000,3,2.5,1940,9000,1,4,7,970,47.6933,-122.393,9.12126065409608,2190,7310,"no","no","yes","no","summer"
9,"no",208633,3,2.5,2040,3810,2,3,8,2040,47.3537,-122,21.3043323311328,2370,4590,"no","no","no","no","non-summer"
51,"no",315000,3,2.25,2200,8750,1,4,7,1120,47.476,-122.337,11.1308011145287,1460,10139,"no","no","yes","no","non-summer"
102,"yes",725000,3,1.75,1920,3300,1,4,8,960,47.6239,-122.298,3.17825567030777,1740,4000,"no","no","yes","no","non-summer"
50,"no",550000,4,2.75,1800,7750,1,4,8,1400,47.7776,-122.384,13.033037050837,1800,8275,"no","no","yes","no","non-summer"
31,"no",610750,4,2.25,2180,7297,2,3,8,2180,47.6459,-122.058,8.20598882178926,2250,9781,"no","no","no","no","summer"
107,"no",550700,2,1,1010,5000,1.5,4,6,1010,47.6692,-122.297,4.61341366064987,1460,5000,"no","no","no","no","non-summer"
55,"no",665000,4,2.75,3320,10574,2,5,8,2220,47.5376,-122.18,6.15185414271545,2720,8330,"no","no","yes","no","non-summer"
87,"yes",834000,4,2.5,2370,4000,1.5,5,8,1980,47.601,-122.294,3.2574306302949,2440,5750,"no","yes","yes","no","non-summer"
100,"no",201000,5,1.75,1660,78408,1.5,3,6,1660,47.529,-121.837,19.3678874951275,1660,78408,"no","no","no","no","non-summer"
94,"yes",2384000,5,2.5,3650,9050,2,5,10,3370,47.6345,-122.367,6.45773554502135,2880,5400,"no","yes","yes","no","summer"
18,"yes",1384000,4,3.25,4290,12103,1,3,11,2690,47.5503,-122.102,7.66659647961232,3860,11244,"no","yes","yes","no","summer"
18,"yes",1400000,4,3.25,4290,12103,1,3,11,2690,47.5503,-122.102,7.66659647961232,3860,11244,"no","yes","yes","no","non-summer"
36,"no",305000,4,2.25,1950,7700,1,3,8,1350,47.4441,-122.125,13.1036183627355,2150,7350,"no","no","yes","no","non-summer"
67,"no",487000,3,2,2590,14052,1,5,8,1720,47.7357,-122.333,9.32024463672944,1570,8162,"no","no","yes","no","non-summer"
27,"no",390000,3,2.5,1930,64904,1,4,8,1930,47.346,-122.157,19.2362013312576,2350,57500,"no","no","no","no","summer"
99,"no",548000,2,1,1470,3864,1,4,7,1170,47.6638,-122.345,6.14976206175559,1570,3864,"no","no","yes","no","summer"
72,"no",268750,4,1,800,8775,1,3,6,800,47.48,-122.336,10.8630726197726,1310,8775,"no","no","no","no","non-summer"
2,"yes",819900,5,2.75,3150,7119,2,3,9,3150,47.6759,-122.151,5.33292223486055,1560,8384,"no","no","no","no","summer"
31,"no",520000,3,2.25,2030,16200,2,3,8,2030,47.5162,-122.057,10.7926748261252,2660,17958,"no","no","no","no","non-summer"
12,"no",230000,3,2,1450,11204,1,3,7,1450,47.2639,-122.252,24.625876163563,1520,9518,"no","no","no","no","summer"
46,"no",240000,3,1.75,1510,10248,1,3,7,1510,47.2929,-122.371,23.5410665545159,1510,9753,"no","no","no","no","non-summer"
93,"no",232000,2,1,1240,12092,1,3,6,960,47.4957,-122.352,10.30148550604,1820,7460,"no","no","yes","yes","summer"
93,"no",240500,2,1,1240,12092,1,3,6,960,47.4957,-122.352,10.30148550604,1820,7460,"no","no","yes","yes","non-summer"
28,"no",274975,3,2.5,3030,45004,2,3,9,3030,47.7721,-122.093,12.289626061539,3080,35781,"no","no","no","no","non-summer"
93,"yes",740000,4,2,2050,4400,1.5,4,9,2050,47.644,-122.319,4.46346969750605,2320,5500,"no","no","no","no","summer"
63,"no",186375,3,1,1000,7636,1,2,7,1000,47.472,-122.344,11.5255188532802,1150,7600,"no","no","no","no","non-summer"
38,"yes",790000,3,2.25,2370,10289,1,4,9,1590,47.592,-122.166,3.55412193292533,2500,10004,"no","no","yes","no","summer"
64,"yes",880000,4,3.5,2800,6750,2,3,9,1890,47.669,-122.275,3.981263867304,2370,6120,"no","no","yes","yes","summer"
60,"no",279000,6,1.75,2240,11180,2,4,7,2240,47.42,-122.323,14.4841672944838,1590,7955,"no","no","no","no","non-summer"
24,"no",295000,3,2,1810,10530,1,3,8,1810,47.1913,-122.012,31.3257865409604,1910,10450,"no","yes","no","no","summer"
91,"no",640000,2,1,1070,5000,1,3,7,1070,47.6666,-122.331,5.69852879887929,1710,5000,"no","no","no","no","non-summer"
47,"yes",940000,4,2,2490,9525,2,5,9,2490,47.5639,-122.217,3.92322764114037,2770,9525,"no","no","no","no","summer"
12,"no",260000,4,2.5,1960,5238,2,3,7,1960,47.3483,-122.052,20.5304553607191,1800,5894,"no","no","no","no","non-summer"
11,"no",559900,3,2.75,2930,5569,1,3,9,1860,47.7648,-122.164,10.4651080434627,2580,11045,"no","no","yes","no","summer"
104,"yes",791500,4,2,1510,3500,1.5,5,7,1510,47.6794,-122.357,7.19641341228424,1820,3750,"no","no","no","no","summer"
61,"no",265000,3,1.75,1420,8250,1,3,7,1420,47.7535,-122.354,10.8788140055929,1740,8000,"no","no","no","no","summer"
61,"no",245000,3,1.75,1740,11547,1,3,7,1740,47.4945,-122.22,8.6838365524404,880,78408,"no","no","no","no","summer"
53,"no",485000,4,1.75,2560,43995,2,4,7,2560,47.6945,-122.093,8.1944330884836,2560,14764,"no","no","no","no","non-summer"
5,"no",684000,4,3.5,3040,8414,2,3,9,2420,47.5222,-122.157,7.56588966466667,3470,8066,"no","no","yes","no","non-summer"
58,"no",425000,3,1.75,2500,6840,1,3,8,1300,47.7222,-122.32,8.20963577765296,1580,8691,"no","no","yes","no","summer"
24,"no",309600,4,1.75,1275,20000,1,4,6,1275,47.3796,-122.49,20.5717493468454,1660,20000,"no","no","no","no","non-summer"
13,"no",552250,4,2.5,2580,5823,2,3,8,2580,47.5374,-121.875,17.5028840532549,2380,5823,"no","no","no","no","summer"
72,"no",165000,4,1,1000,7134,1,3,6,1000,47.4897,-122.24,9.01502844186786,1020,7138,"no","no","no","no","summer"
72,"no",239900,4,1,1000,7134,1,3,6,1000,47.4897,-122.24,9.01502844186786,1020,7138,"no","no","no","no","non-summer"
85,"no",320000,2,1,1070,32633,1,4,6,1070,47.4716,-122.078,12.4655607686777,1360,32156,"no","no","no","no","non-summer"
28,"no",206600,3,2,1390,13464,1,4,7,1390,47.3581,-122.173,18.2903868903701,1720,12080,"no","no","no","no","non-summer"
42,"no",387000,4,1.75,2500,7690,1,3,7,1250,47.7713,-122.307,11.0502275329935,2040,8646,"no","no","yes","no","non-summer"
48,"no",299000,1,0.75,560,12120,1,3,4,560,47.675,-121.854,17.9098372585973,1300,19207,"no","no","no","no","summer"
50,"yes",855000,4,2.75,2270,10460,2,3,9,2270,47.5603,-122.222,4.14172888801893,2610,10180,"no","no","no","no","summer"
61,"no",315000,3,1,1900,14400,1,4,7,1300,47.4147,-122.337,15.0381176559864,1940,14400,"no","no","yes","no","non-summer"
108,"no",437500,2,1,990,3120,1,5,7,790,47.68,-122.353,7.06848402433534,1930,3120,"no","yes","yes","no","non-summer"
46,"no",252000,4,1.5,1550,19800,1,4,7,1050,47.3117,-122.27,21.3834900575042,1640,22654,"no","no","yes","no","non-summer"
60,"no",375000,4,1.75,2200,7475,1,5,7,1100,47.543,-122.28,5.80822578920679,1600,5766,"no","no","yes","no","summer"
10,"no",3e+05,4,2.5,1910,4862,2,3,7,1910,47.3607,-122.034,20.1177398598593,2010,5091,"no","no","no","no","summer"
61,"no",420000,4,1,1750,9600,1.5,4,7,1750,47.5759,-122.137,5.29716814514435,1750,10530,"no","no","no","no","non-summer"
87,"yes",9e+05,3,1,1330,77972,1,3,7,1330,47.6891,-122.159,5.8064080082688,1340,17689,"no","no","no","yes","summer"
15,"no",679900,3,2.5,2440,5750,2,3,9,1980,47.565,-122.381,7.99678964187666,1520,5750,"no","yes","yes","no","summer"
23,"no",463000,3,2.5,1640,29970,2,3,7,1640,47.6359,-121.974,11.9712566299971,1580,28399,"no","no","no","no","summer"
37,"no",380000,5,2.5,2760,11340,2,4,9,2760,47.4769,-122.141,10.7232272854873,2470,11340,"no","no","no","no","summer"
21,"no",329500,4,2.5,1820,7912,2,3,7,1820,47.3845,-122.029,18.7827248498943,1820,8168,"no","no","no","no","non-summer"
2,"no",604950,3,2.5,2110,5608,1,3,8,1340,47.6743,-122.184,4.31982686166782,2040,9363,"no","no","yes","no","summer"
49,"yes",795000,5,2.5,3040,9570,1,4,8,1640,47.5651,-122.164,4.88333259966527,2920,8800,"no","yes","yes","no","summer"
21,"no",465000,3,2,1840,40438,2,3,7,1840,47.4853,-121.709,26.0170765935132,1380,44049,"no","no","no","no","non-summer"
13,"no",673000,4,2.5,2990,10400,2,3,9,2990,47.4508,-122.359,13.1485338691768,2140,17449,"no","no","no","no","non-summer"
24,"yes",810000,4,2.5,3520,15420,2,3,10,3520,47.6375,-122.016,10.0379350703112,3400,21455,"no","no","no","no","non-summer"
26,"yes",785000,4,2.75,2440,69415,1,4,8,1910,47.5944,-122.042,8.93460883908777,2770,24361,"no","no","yes","no","non-summer"
29,"no",338000,4,3,2090,7500,1,3,7,1370,47.4888,-122.182,9.33738507301959,1810,7650,"no","no","yes","no","non-summer"
22,"no",280000,3,2.25,1430,7222,2,3,7,1430,47.5112,-122.19,7.74528761972527,1430,7220,"no","no","no","no","non-summer"
61,"no",315000,4,2.25,2180,10754,1,5,7,1100,47.7711,-122.341,11.6465864168964,1810,6929,"no","no","yes","no","non-summer"
61,"no",530000,4,2.25,2180,10754,1,5,7,1100,47.7711,-122.341,11.6465864168964,1810,6929,"no","no","yes","no","non-summer"
11,"no",380000,5,3,3450,9914,2,3,9,3450,47.2813,-122.345,24.0110815749621,2860,9721,"no","no","no","no","non-summer"
21,"no",297000,3,2.25,1450,7562,2,3,7,1450,47.5038,-122.189,8.25316604687947,1650,7625,"no","no","no","no","summer"
11,"yes",730000,4,2.5,3230,7331,2,3,10,3230,47.5823,-121.97,12.3901189453702,3480,7447,"no","no","no","no","summer"
75,"no",450000,3,1.75,1640,13500,1,3,7,1110,47.7164,-122.304,7.49800328716783,1770,12600,"no","no","yes","no","summer"
